"pv","date","E_1","E_2","E_3","E_4","E_5","E_6","E_7"
"Liaoning",2020-02-10,0.0430849265954281,0.199985526423366,0.786688831601092,1.82477894960528,3.34767166251836,5.53582461392519,8.5942998175723
"Liaoning",2020-02-11,0.296538322712986,0.684302662071839,1.25960486144095,2.36782221566554,3.99910668681497,6.16321738411251,8.999711950751
"Liaoning",2020-02-12,0,0.296538322712986,0.684302662071839,1.25960486144095,2.36782221566554,3.99910668681497,6.16321738411251
"Liaoning",2020-02-13,0.0283573604648828,0.0613319733116691,0.394937586363778,0.825786852318059,1.45338925162981,2.62679586198526,4.33222962727785
"Liaoning",2020-02-14,0.0441943530312582,0.129266434425907,0.228190272966266,0.635930466696621,1.15294958584176,1.8851523850388,3.18893750765597
"Liaoning",2020-02-15,0.0159783350407043,0.0822698645875916,0.195699306447123,0.327597757834268,0.772405241903746,1.33250928764431,2.117012286784
"Liaoning",2020-02-16,0.0103159135758417,0.0422725836572502,0.130661289719767,0.272448092044181,0.437321156278112,0.919195930686714,1.52238490302271
"Liaoning",2020-02-17,0,0.0103159135758417,0.0422725836572502,0.130661289719767,0.272448092044181,0.437321156278112,0.919195930686714
"Liaoning",2020-02-18,0,0,0.0103159135758417,0.0422725836572502,0.130661289719767,0.272448092044181,0.437321156278112
"Liaoning",2020-02-19,0,0,0,0.0103159135758417,0.0422725836572502,0.130661289719767,0.272448092044181
"Liaoning",2020-02-20,0,0,0,0,0.0103159135758417,0.0422725836572502,0.130661289719767
"Liaoning",2020-02-21,0,0,0,0,0,0.0103159135758417,0.0422725836572502
"Neimenggu",2020-01-26,NA,NA,NA,NA,NA,NA,NA
"Neimenggu",2020-01-27,NA,NA,NA,NA,NA,NA,NA
"Neimenggu",2020-01-28,0.821023637906074,NA,NA,NA,NA,NA,NA
"Neimenggu",2020-01-29,0.715917436188233,2.76847653095342,NA,NA,NA,NA,NA
"Neimenggu",2020-01-30,0.152908326051245,1.10746490763555,3.57053582135378,NA,NA,NA,NA
"Neimenggu",2020-01-31,0.117252900657458,0.423069552759947,1.61626527974033,4.48984801241159,NA,NA,NA
"Neimenggu",2020-02-01,0.30998597974771,0.778997582377541,1.54353921263376,3.45265237580238,7.55777056533276,NA,NA
"Neimenggu",2020-02-02,0.467263242762122,1.19056386217345,2.12858706743311,3.50476200189431,6.36843174664724,12.1155972119898,NA
"Neimenggu",2020-02-03,1.06670651501082,2.35168043260666,3.79828167142931,5.55707518129117,8.00360839811108,12.5377521606366,21.1585003586503
"Neimenggu",2020-02-04,1.49869676476483,3.78449643978803,6.0039968429081,8.27722736105798,10.9740440761795,14.6438439014094,21.0871008271035
"Neimenggu",2020-02-05,0.750756724345989,2.99880187149324,5.89414812652262,8.58091177240482,11.2674569302183,14.4332852479697,18.7147183774045
"Neimenggu",2020-02-06,0.613555865562345,2.11506931425432,5.11246284378399,8.61735567881956,11.7713825674639,14.871242364941,18.5060822853222
"Neimenggu",2020-02-07,0.214958235224322,1.13529203356784,3.01218384443281,6.38425156515369,10.1939176901923,13.5815762002177,16.8880933175266
"Neimenggu",2020-02-08,0.150927341723398,0.580843812172043,1.80795554329673,4.0602257163347,7.80696762824678,11.9214070432885,15.542697174695
"Neimenggu",2020-02-09,0.227920748494009,0.680702773664202,1.54053571456149,3.38120331124853,6.38423020863248,10.880320502927,15.6043064979749
"Neimenggu",2020-02-10,0,0.227920748494009,0.680702773664202,1.54053571456149,3.38120331124853,6.38423020863248,10.880320502927
"Neimenggu",2020-02-11,0.0773574291930938,0.171446868246918,0.513327990987932,1.11703735788152,2.19182853400313,4.33927406347134,7.71767932302829
"Neimenggu",2020-02-12,0.0333301949085178,0.149366338698159,0.290500497278895,0.689361807143411,1.3685348448987,2.55080513863247,4.85163963449127
"Neimenggu",2020-02-13,0.137729242295373,0.304380216837961,0.57513121901379,0.904444255702175,1.5312263140607,2.51225403526278,4.1244407994452
"Neimenggu",2020-02-14,0.121782212759332,0.362808386776234,0.629449946044377,1.01623709200985,1.48668428727897,2.284406907008,3.49182564079518
"Neimenggu",2020-02-15,0.091288214450559,0.294258569049446,0.604149364214034,0.937451313299212,1.40159588845778,1.96613252278072,2.87781551675676
"Neimenggu",2020-02-16,0.083074458515898,0.265650887417016,0.549809383855458,0.928564800167732,1.32852713906995,1.8700291434216,2.52865521679837
"Neimenggu",2020-02-17,0.03390096388554,0.158512651659387,0.386733187785785,0.711485755144004,1.12467348203012,1.55796601584085,2.13814673478906
"Neimenggu",2020-02-18,0.0533774994838102,0.15508039114043,0.362766537430175,0.682275288007132,1.08821599720491,1.57026834523871,2.07022126886648
"Neimenggu",2020-02-19,0,0.0533774994838102,0.15508039114043,0.362766537430175,0.682275288007132,1.08821599720491,1.57026834523871
"Neimenggu",2020-02-20,0,0,0.0533774994838102,0.15508039114043,0.362766537430175,0.682275288007132,1.08821599720491
"Neimenggu",2020-02-21,0,0,0,0.0533774994838102,0.15508039114043,0.362766537430175,0.682275288007132
"Ningxia",2020-01-26,0,NA,NA,NA,NA,NA,NA
"Ningxia",2020-01-27,3.37592757094975,6.58051966760896,NA,NA,NA,NA,NA
"Ningxia",2020-01-28,0,3.37592757094975,6.58051966760896,NA,NA,NA,NA
"Ningxia",2020-01-29,2.33290092369743,4.97010968835557,11.2396894629765,17.1910747853436,NA,NA,NA
"Ningxia",2020-01-30,1.24482666446571,5.13299487062809,9.528342811725,17.7270240554601,25.5096048616325,NA,NA
"Ningxia",2020-01-31,1.29144752029455,4.0923075153424,9.92455982458597,16.5175817362313,27.1276398163591,37.1992149772881,NA
"Ningxia",2020-02-01,0.402483955750965,2.21051048416333,5.63378381144405,12.2436697619201,19.7157612617848,31.2903700764697,42.2775429793013
"Ningxia",2020-02-02,0.473262194791011,1.47947208416842,4.06236712475752,8.41926045038752,16.1955968627123,24.9862927449061,38.0077276614266
"Ningxia",2020-02-03,0.334129661771815,1.28065405135384,2.8905898743577,6.24835342712352,11.5388667511028,20.4816536252763,30.5909538897992
"Ningxia",2020-02-04,0,0.334129661771815,1.28065405135384,2.8905898743577,6.24835342712352,11.5388667511028,20.4816536252763
"Ningxia",2020-02-05,0.477723069109148,1.00444249394051,2.00683147925595,3.89988025842,6.71726794867675,11.624768525796,18.7825218464739
"Ningxia",2020-02-06,0.258484681291332,0.975069284955053,1.76514842220209,3.10166706928935,5.46797804324441,8.88909166712761,14.5714607564236
"Ningxia",2020-02-07,0.177453340898733,0.608261143050953,1.48408676975106,2.44973904860855,4.00901080354369,6.69082990735941,10.5144274869936
"Ningxia",2020-02-08,0,0.177453340898733,0.608261143050953,1.48408676975106,2.44973904860855,4.00901080354369,6.69082990735941
"Ningxia",2020-02-09,0.220796079035641,0.500902473091448,1.03326249578765,1.80871653966164,3.00302421243451,4.31982277451291,6.3246007451438
"Ningxia",2020-02-10,0.278005981306361,0.719598139377643,1.27981092748926,2.16707763198292,3.28717791757869,4.79996763642433,6.46791248172363
"Ningxia",2020-02-11,0.499106583056652,1.12462004099596,1.8422072978618,2.75255307854317,4.08345313528367,5.63436122303166,7.54525349946825
"Ningxia",2020-02-12,0.694851789570495,1.79288627229513,2.83540870219398,3.88419007761328,5.21469544937836,7.07795552881506,9.14583297914571
"Ningxia",2020-02-13,0.347406838651439,1.38968452300718,2.78718295556581,4.03820987144443,5.25258830614046,6.79317347344739,8.92261356423219
"Ningxia",2020-02-14,0.314526758699078,1.00934043600196,2.39904401514295,4.09600639753556,5.55553779939396,6.93551329336671,8.6861782562155
"Ningxia",2020-02-15,0,0.314526758699078,1.00934043600196,2.39904401514295,4.09600639753556,5.55553779939396,6.93551329336671
"Ningxia",2020-02-16,0,0,0.314526758699078,1.00934043600196,2.39904401514295,4.09600639753556,5.55553779939396
"Ningxia",2020-02-17,0,0,0,0.314526758699078,1.00934043600196,2.39904401514295,4.09600639753556
"Ningxia",2020-02-18,0.00730290502726376,0.0241607453202355,0.0619762610978297,0.137618055500587,0.556987067099358,1.36760302395272,2.87311523468879
"Ningxia",2020-02-19,0,0.00730290502726376,0.0241607453202355,0.0619762610978297,0.137618055500587,0.556987067099358,1.36760302395272
"Ningxia",2020-02-20,0,0,0.00730290502726376,0.0241607453202355,0.0619762610978297,0.137618055500587,0.556987067099358
"Ningxia",2020-02-21,0,0,0,0.00730290502726376,0.0241607453202355,0.0619762610978297,0.137618055500587
"Qinghai",2020-01-26,NA,NA,NA,NA,NA,NA,NA
"Qinghai",2020-01-27,NA,NA,NA,NA,NA,NA,NA
"Qinghai",2020-01-28,NA,NA,NA,NA,NA,NA,NA
"Qinghai",2020-01-29,0,NA,NA,NA,NA,NA,NA
"Qinghai",2020-01-30,0.302104526188329,0.75582082941194,NA,NA,NA,NA,NA
"Qinghai",2020-01-31,0.12033090038122,0.573487689663714,1.25406214449913,NA,NA,NA,NA
"Qinghai",2020-02-01,0,0.12033090038122,0.573487689663714,1.25406214449913,NA,NA,NA
"Qinghai",2020-02-02,0.616968415435123,1.15197236693612,1.75362686884222,2.81099271050138,4.39899977178401,NA,NA
"Qinghai",2020-02-03,0.337606638287119,1.2630592614398,2.0655651886913,2.90788149135984,4.26735185920733,6.30907522371357,NA
"Qinghai",2020-02-04,0.364151905503894,1.03936518207813,2.27330201294838,3.34330991595038,4.42628801938136,6.08786291341717,8.58330258114703
"Qinghai",2020-02-05,0.153525608821796,0.699753467077637,1.54377006279543,2.93194899752446,4.13570788840171,5.33901689221391,7.15164404934389
"Qinghai",2020-02-06,0,0.153525608821796,0.699753467077637,1.54377006279543,2.93194899752446,4.13570788840171,5.33901689221391
"Qinghai",2020-02-07,0,0,0.153525608821796,0.699753467077637,1.54377006279543,2.93194899752446,4.13570788840171
"Qinghai",2020-02-08,0,0,0,0.153525608821796,0.699753467077637,1.54377006279543,2.93194899752446
"Qinghai",2020-02-09,0,0,0,0,0.153525608821796,0.699753467077637,1.54377006279543
"Qinghai",2020-02-10,0,0,0,0,0,0.153525608821796,0.699753467077637
"Qinghai",2020-02-11,0,0,0,0,0,0,0.153525608821796
"Qinghai",2020-02-12,0,0,0,0,0,0,0
"Qinghai",2020-02-13,0,0,0,0,0,0,0
"Qinghai",2020-02-14,0,0,0,0,0,0,0
"Qinghai",2020-02-15,0,0,0,0,0,0,0
"Qinghai",2020-02-16,0,0,0,0,0,0,0
"Qinghai",2020-02-17,0,0,0,0,0,0,0
"Qinghai",2020-02-18,0,0,0,0,0,0,0
"Qinghai",2020-02-19,0,0,0,0,0,0,0
"Qinghai",2020-02-20,0,0,0,0,0,0,0
"Qinghai",2020-02-21,0,0,0,0,0,0,0
"Shaanxi",2020-01-26,NA,NA,NA,NA,NA,NA,NA
"Shaanxi",2020-01-27,5.28596659433758,NA,NA,NA,NA,NA,NA
"Shaanxi",2020-01-28,3.4653327786517,13.5567235496598,NA,NA,NA,NA,NA
"Shaanxi",2020-01-29,1.80157349171491,7.6926392154228,21.1478269101003,NA,NA,NA,NA
"Shaanxi",2020-01-30,5.24255852203975,13.2209554139201,27.428819806392,52.4170255250788,NA,NA,NA
"Shaanxi",2020-01-31,2.81910063315076,11.119818293047,22.7013621683572,41.7606924509415,73.476492016967,NA,NA
"Shaanxi",2020-02-01,2.80561859585565,8.64518419309651,20.2225009292676,35.6645594296812,59.9218888802431,98.8458247112743,NA
"Shaanxi",2020-02-02,1.90989764466245,6.96001111720262,15.2159486857156,29.4145446829066,47.9450148834028,76.3607436683467,121.051188511383
"Shaanxi",2020-02-03,1.87116609330815,6.00927765674345,13.6779684854156,24.7530066870793,42.0097618221268,64.1433790060529,97.4105736811092
"Shaanxi",2020-02-04,2.69427676445336,7.6395014396249,15.4382501553299,27.4088894976473,43.1153073109159,65.3961810295848,93.4492539720027
"Shaanxi",2020-02-05,0.865079798825345,4.4964963074364,10.5109587502126,19.5829725623592,33.0499418224664,50.3672742832496,74.3956675092651
"Shaanxi",2020-02-06,1.03521507403027,3.08977959624046,8.00976325306834,15.4944276263009,26.3171809460548,41.8416038431228,61.3739439442387
"Shaanxi",2020-02-07,0.862505700932647,2.93293584899318,6.17698509458822,12.3855358996329,21.3404022033219,33.913895030683,51.4957715647118
"Shaanxi",2020-02-08,0.849341871195214,2.7311724914119,6.02503863605366,10.6748425547399,18.4062454440408,29.0986231200874,43.7411717291662
"Shaanxi",2020-02-09,0.28145293233665,1.45746475399156,3.73134342008672,7.49576187110587,12.6862406640579,21.0033558934575,32.3640071742569
"Shaanxi",2020-02-10,0.291819469051414,0.911015920192043,2.47903168239859,5.22336800354792,9.55244922221994,15.391737864291,24.4117079018088
"Shaanxi",2020-02-11,0.237662262261012,0.821301200363839,1.77824117030845,3.73826087306663,6.95305484927013,11.846798835595,18.3348973267851
"Shaanxi",2020-02-12,0.121551404678915,0.517655175113934,1.2958404259177,2.47794274173163,4.69929840485758,8.22773081776386,13.4979166491907
"Shaanxi",2020-02-13,0.0222571431997006,0.174196399048344,0.609910546526866,1.43673237550587,2.67512527778713,4.96181493100501,8.56865695308699
"Shaanxi",2020-02-14,0.035509664163962,0.102281093763064,0.314996051951165,0.82993095351669,1.75402593884617,3.10500001406209,5.52235764746385
"Shaanxi",2020-02-15,0.0622843488736556,0.168813341365542,0.324613343763446,0.658879706630462,1.33225611637,2.45089741440041,4.02703383548565
"Shaanxi",2020-02-16,0.0580374098039843,0.182606107551296,0.360154428371106,0.604983003567812,1.06080077111374,1.89261868902728,3.20580629975865
"Shaanxi",2020-02-17,0,0.0580374098039843,0.182606107551296,0.360154428371106,0.604983003567812,1.06080077111374,1.89261868902728
"Shaanxi",2020-02-18,0.026193916366091,0.0525334878730729,0.139589602579049,0.295300474763188,0.50835845974696,0.797701321343068,1.31429479122846
"Shaanxi",2020-02-19,0.0338981669798529,0.0993829578950804,0.165231886662535,0.2958160587215,0.498240192560881,0.764562673790596,1.12067696498581
"Shaanxi",2020-02-20,0,0.0338981669798529,0.0993829578950804,0.165231886662535,0.2958160587215,0.498240192560881,0.764562673790596
"Shaanxi",2020-02-21,0,0,0.0338981669798529,0.0993829578950804,0.165231886662535,0.2958160587215,0.498240192560881
"Shandong",2020-01-26,17.07961425549,57.7976715232123,NA,NA,NA,NA,NA
"Shandong",2020-01-27,13.921375475714,48.0806039866939,109.157689888277,NA,NA,NA,NA
"Shandong",2020-01-28,14.8264938433432,48.4698179096519,106.825166615909,196.744209748796,NA,NA,NA
"Shandong",2020-01-29,7.95484979300346,33.2471039963536,80.8118035383763,156.246766500124,266.524838266872,NA,NA
"Shandong",2020-01-30,8.44971619937545,27.3424844577587,67.0251591561184,133.731749977248,232.651182540294,370.922918678601,NA
"Shandong",2020-01-31,4.87369189614557,19.4686562405213,46.316274291908,96.4647093502747,177.092675647118,293.091722465654,451.722487237822
"Shandong",2020-02-01,3.72768569016237,13.2719989867808,33.7561594701152,68.2271752397968,128.405297309837,222.374581770906,354.741592250953
"Shandong",2020-02-02,2.72521828710187,9.85644308567336,23.6652367914191,49.5264894016288,90.9579987401885,160.293661125235,266.444149127554
"Shandong",2020-02-03,2.64853370193441,8.48828717429556,19.509270953906,38.1917565557974,70.1982573110074,119.584616442571,199.386039187624
"Shandong",2020-02-04,2.93911759595344,8.67760728347799,18.1509851386416,33.7100210627976,58.0784805435254,97.2544374679025,155.921454691303
"Shandong",2020-02-05,4.96276722808116,12.6254666746741,23.3299570533256,38.6430883808504,61.4954223944545,95.0020541804553,145.700351376708
"Shandong",2020-02-06,4.11565171369049,13.0486327242366,24.490197651341,39.1674885828942,59.1524226883079,87.8393951734705,128.65656480369
"Shandong",2020-02-07,3.10908985499764,10.4258040126696,22.446729076244,36.8274115993019,54.5946585164452,78.2132170046614,111.438241634369
"Shandong",2020-02-08,2.7568944429944,8.97507415298969,19.4928507546432,34.6017198712458,51.9215199902572,72.7787228929906,100.030905764009
"Shandong",2020-02-09,1.99528782020604,7.11523464290992,15.9983485143318,29.2598929251122,47.0155712300248,66.8546150027106,90.3603516073784
"Shandong",2020-02-10,1.87436151915393,6.11434813709176,13.8927288869688,25.7738936899955,42.1221768860439,62.8555155278052,85.5287084108746
"Shandong",2020-02-11,0.648873738357621,3.28686402457426,8.44135756010653,17.3028039840171,30.4053969443643,48.0112403862625,69.9576999059992
"Shandong",2020-02-12,0.565411045292983,1.9221470436771,5.39318689396215,11.5453243395974,21.5882969533628,36.0233569944232,55.001084340885
"Shandong",2020-02-13,0.362895947893006,1.39948286426348,3.34610407933634,7.5113518996784,14.4948592703995,25.5224370423771,41.0678863173654
"Shandong",2020-02-14,0.316673935433107,1.07875542600842,2.63363580056412,5.22913075399461,10.1580073413994,18.056021629715,30.1666650757261
"Shandong",2020-02-15,0.163574650660693,0.681768363187596,1.69787701728801,3.58258050159796,6.59099510671056,12.0058172731552,20.4857905090309
"Shandong",2020-02-16,0.0763364951997489,0.333382374809409,0.966730245675623,2.12799727893324,4.20117111167418,7.44553980346228,13.1380451579298
"Shandong",2020-02-17,0.0273889361082737,0.141893678907897,0.44567517299204,1.13660012302791,2.37044634586413,4.53785535282057,7.90020108794642
"Shandong",2020-02-18,0.00958585414654622,0.0506692583089567,0.184258124908517,0.511407426229903,1.2311209158506,2.50125673347612,4.71578332754031
"Shandong",2020-02-19,0.0113350259636823,0.0400925884033209,0.108564928674005,0.28032204287344,0.654206958669309,1.43149752745966,2.77421253466378
"Shandong",2020-02-20,0,0.0113350259636823,0.0400925884033209,0.108564928674005,0.28032204287344,0.654206958669309,1.43149752745966
"Shandong",2020-02-21,21.0195315817217,29.6514638786809,30.8189715529402,32.8032433612753,35.6653871845899,39.7303055539765,44.8712231461697
"Shanghai",2020-01-26,4.20055786624243,12.043488974157,29.0376715017129,NA,NA,NA,NA
"Shanghai",2020-01-27,3.63781788445372,12.0389336169386,24.9797699449976,48.6686304379544,NA,NA,NA
"Shanghai",2020-01-28,3.55043886200384,11.1059067758693,24.0307002104613,42.4615883140606,73.3601020005259,NA,NA
"Shanghai",2020-01-29,4.94711315757232,13.8232103125819,27.2551532705649,46.9654632583178,73.6314290252274,115.344422501956,NA
"Shanghai",2020-01-30,6.29481697360856,17.6025041909167,33.3258762940766,54.313287165925,82.7478327220276,120.001755484622,175.619080120259
"Shanghai",2020-01-31,5.63890084699671,17.762252055428,34.9593596984175,57.0228011980128,85.0060156938107,121.518557146533,168.576143794021
"Shanghai",2020-02-01,4.87199142588636,15.9242370859999,33.642981159861,56.4939324115046,84.643840531678,119.343026506467,163.610444019945
"Shanghai",2020-02-02,2.64773137762412,10.7677170874347,25.4288592896262,46.8778652737739,73.4980455978535,105.705598131746,144.882098425863
"Shanghai",2020-02-03,1.96882496704747,7.0988045111942,18.2637848621838,36.3082675725732,61.2543940976146,91.408226677103,127.419820848856
"Shanghai",2020-02-04,2.79526041689778,8.04546032902436,17.3125201507088,33.55249157033,57.2358751277161,88.0105358875802,124.05378889275
"Shanghai",2020-02-05,2.12030140362879,7.26358057072071,15.2701354367137,28.0123426915298,48.5153066088016,76.935366877665,112.60599639478
"Shanghai",2020-02-06,1.36545100994763,5.00025341616841,11.820688833399,21.7960686664395,37.0205240877782,60.5684826462289,92.3718834232904
"Shanghai",2020-02-07,0.94125599215109,3.39906781005682,8.2454710183512,16.4076314356927,27.9580712423712,45.168325196928,71.1522794683219
"Shanghai",2020-02-08,0.682913992164837,2.48698797712109,5.94613053565508,11.9031678125169,21.2952428132935,34.2894875958068,53.3200568724801
"Shanghai",2020-02-09,0.135338873297314,1.00450213605256,3.04389011904659,6.7761228795701,13.0360603569503,22.7635666077546,36.1515763836774
"Shanghai",2020-02-10,0.228156545400682,0.679286123058394,1.98303101719126,4.57148499560676,8.94092822743917,15.9076328393623,26.417812006898
"Shanghai",2020-02-11,0.105964063525791,0.464495777726863,1.09607718644766,2.64815444136774,5.55036041716694,10.2839239183187,17.6544954642664
"Shanghai",2020-02-12,0.222519571003679,0.5669027774625,1.21877862146445,2.25637665007719,4.3672017167685,7.97534968668101,13.5281837938014
"Shanghai",2020-02-13,0.0723980687688816,0.36909083010712,0.792947084210284,1.54260430481253,2.71554120672258,5.0126155440043,8.85607751195459
"Shanghai",2020-02-14,0.154112939351587,0.419572524837487,0.914060460401217,1.54984484155596,2.56025239975899,4.09409296379521,6.88783202265136
"Shanghai",2020-02-15,0.0283897696903018,0.221030943879786,0.53475590854494,1.07869263766504,1.76745905058269,2.8430541931859,4.46712067275366
"Shanghai",2020-02-16,0.0579100026651532,0.143079311736059,0.412776955601337,0.823032678624999,1.46586699485785,2.26059747130128,3.46656778270489
"Shanghai",2020-02-17,0.0151924826968671,0.0875799860283086,0.186944179944365,0.475905941228591,0.910294353841881,1.57785306685292,2.3990745591778
"Shanghai",2020-02-18,0,0.0151924826968671,0.0875799860283086,0.186944179944365,0.475905941228591,0.910294353841881,1.57785306685292
"Shanghai",2020-02-19,0,0,0.0151924826968671,0.0875799860283086,0.186944179944365,0.475905941228591,0.910294353841881
"Shanghai",2020-02-20,0.00403245728904347,0.012653758512524,0.0251414542059534,0.0555264195996876,0.142391423597417,0.255950502358625,0.5641763810618
"Shanghai",2020-02-21,0,0.00403245728904347,0.012653758512524,0.0251414542059534,0.0555264195996876,0.142391423597417,0.255950502358625
"Shanxi",2020-01-26,2.63100053942334,NA,NA,NA,NA,NA,NA
"Shanxi",2020-01-27,3.57306107894826,10.8083125623624,NA,NA,NA,NA,NA
"Shanxi",2020-01-28,2.8484656522663,9.99458781016282,21.8340902375678,NA,NA,NA,NA
"Shanxi",2020-01-29,2.65779574519325,8.76165071433531,19.9912712481727,37.0927747544244,NA,NA,NA
"Shanxi",2020-01-30,1.07517238307686,5.06186600086673,12.7934156284467,26.0647853502545,45.7972893959295,NA,NA
"Shanxi",2020-01-31,1.69818084437574,4.92369799360633,11.5681873565894,22.5551263010452,39.9099943987939,64.9044995233156,NA
"Shanxi",2020-02-01,1.6393412573843,5.24797555168275,10.8926305628363,20.5271401391618,35.1763920651028,57.1251958357849,88.0394521740092
"Shanxi",2020-02-02,1.70669551006721,5.16752705343406,10.8988874032022,19.2314733720479,32.188227629865,50.9067162019006,77.9598929425089
"Shanxi",2020-02-03,1.2771801280818,4.34923204620277,9.26725581835566,16.6967970124995,27.179727747499,42.7942777505093,64.7681556394207
"Shanxi",2020-02-04,0.997203234922026,3.3919159750754,7.65865475024342,13.8517217225841,22.7671711555567,35.1316535609407,53.0717748409951
"Shanxi",2020-02-05,1.10606009787046,3.38538177769223,7.21692216193764,13.0196868961661,20.8520951258911,31.6779980087865,46.4616182760933
"Shanxi",2020-02-06,0.637090414222548,2.48052391067331,5.61459122042825,10.404016700735,17.2307987410038,26.1561011423183,38.2556396584955
"Shanxi",2020-02-07,0.780388853110551,2.26693315296316,5.09353118085434,9.36725933052016,15.4338649389087,23.6260033872313,34.0084980173319
"Shanxi",2020-02-08,1.02022923881117,2.87365276494873,5.52819615754268,9.70664541616442,15.5474072207077,23.3701355052087,33.4396390146053
"Shanxi",2020-02-09,0.339957286443715,1.73117897573168,3.97479692842451,7.0540672638335,11.7240987881754,18.1346910126742,26.5960093612161
"Shanxi",2020-02-10,0.210206961571755,0.805132212848256,2.47459823999381,5.0108620126031,8.40867755512336,13.4473957787555,20.2853608182208
"Shanxi",2020-02-11,0.102036850619202,0.452381786572127,1.21728568107049,3.07224793345444,5.80360891934137,9.41378793326914,14.6982972897613
"Shanxi",2020-02-12,0.0658396364769241,0.269913337715329,0.760396248049423,1.69527878576964,3.73573726339199,6.66219546255655,10.4847379478918
"Shanxi",2020-02-13,0,0.0658396364769241,0.269913337715329,0.760396248049423,1.69527878576964,3.73573726339199,6.66219546255655
"Shanxi",2020-02-14,0.0138704966057088,0.0335137635373706,0.132273218252757,0.387365344800763,0.947917242325442,1.96778910165659,4.10099569189813
"Shanxi",2020-02-15,0.0103170790040289,0.0380580722154464,0.07734460607877,0.209023879032618,0.515134430890225,1.14575531560549,2.25061649654756
"Shanxi",2020-02-16,0.00773611219883524,0.028370270206893,0.0699817600240193,0.128911560819005,0.293510652011315,0.650639629178523,1.35132950108437
"Shanxi",2020-02-17,0.00902249014275323,0.0244947145404237,0.0554459515525104,0.110927937975345,0.189501005701993,0.387019915132765,0.795167317609574
"Shanxi",2020-02-18,0.0101759225457255,0.0282209028312319,0.0514292394277377,0.0926975554438532,0.162050038472397,0.260266373130706,0.49070510079994
"Shanxi",2020-02-19,0,0.0101759225457255,0.0282209028312319,0.0514292394277377,0.0926975554438532,0.162050038472397,0.260266373130706
"Shanxi",2020-02-20,0.00162826126995053,0.00864049465440656,0.0289923397458575,0.0560598101741172,0.0870042589694582,0.138589653989603,0.221812633623855
"Shanxi",2020-02-21,0,0.00162826126995053,0.00864049465440656,0.0289923397458575,0.0560598101741172,0.0870042589694582,0.138589653989603
"Shiyan",2020-01-26,NA,NA,NA,NA,NA,NA,NA
"Shiyan",2020-01-27,20.9068761448154,NA,NA,NA,NA,NA,NA
"Shiyan",2020-01-28,13.507987867286,53.6491900653317,NA,NA,NA,NA,NA
"Shiyan",2020-01-29,13.0221450639636,44.73655136107,110.802279978687,NA,NA,NA,NA
"Shiyan",2020-01-30,9.82027067601028,35.8645608039376,85.7853855308642,177.775640568052,NA,NA,NA
"Shiyan",2020-01-31,6.87789221768001,25.2513018695702,62.6374602790142,128.415488154494,242.985169428083,NA,NA
"Shiyan",2020-02-01,7.50649720045311,23.3001756262368,52.7609876542677,104.849567910122,191.18322949669,335.02253737302,NA
"Shiyan",2020-02-02,8.29860250714528,25.2418390453109,52.243934418425,95.6431951478898,166.21482001066,278.389849691166,459.025259582372
"Shiyan",2020-02-03,5.93213253615204,20.8318961285265,45.2816298671452,81.199511448363,135.686174553968,220.96022126315,353.690884654743
"Shiyan",2020-02-04,4.02386733384386,14.5322163978846,34.5243042560073,64.7647644064041,107.560538205302,170.600340286787,267.216255277485
"Shiyan",2020-02-05,4.49518714627594,13.7351788017692,30.1756604019621,56.768909345314,94.5158666961639,146.227426703165,220.354631160791
"Shiyan",2020-02-06,4.81604511207645,14.7054568338835,30.2047976753562,53.7638383189314,88.2784805645584,135.033234555952,197.443738012678
"Shiyan",2020-02-07,4.6531369682076,14.3998949331242,29.8119651489275,51.7196872998551,82.5667764878458,125.191416638183,181.168438618705
"Shiyan",2020-02-08,2.87987821263148,10.6711773221884,23.743299769253,42.8799536205421,69.109607352265,104.87189207021,152.966065691166
"Shiyan",2020-02-09,1.17573089906678,5.44589514538242,14.7521690817976,29.4296398995544,50.3643686093538,78.6804720697365,116.815609802143
"Shiyan",2020-02-10,1.61498623843997,4.80625582162124,11.4597675542526,23.3631411938534,40.7926377899396,64.8097805428997,96.7026549666991
"Shiyan",2020-02-11,1.77195401738219,5.47296414714045,11.2676378639696,20.9996400997587,36.2576008559743,57.241797415736,85.2403916411119
"Shiyan",2020-02-12,1.37043319359562,4.57138238628602,9.95466984775258,17.848863027201,30.063518894569,48.026791841603,71.8776819204578
"Shiyan",2020-02-13,1.29134744609355,3.97739650554095,8.55018106652725,15.5484547664338,25.4581866299967,40.0561899836803,60.6165626339
"Shiyan",2020-02-14,0.571885603883312,2.50890677302363,5.85276376539694,11.1114660105312,18.9172328296577,29.8347340352778,45.6244111321194
"Shiyan",2020-02-15,0.18080850474327,0.990979776911296,3.19703166398777,6.8149752950802,12.3594765752761,20.5016988607442,31.8391039588882
"Shiyan",2020-02-16,0.261160399923293,0.803585914153105,2.09032852289056,4.83444184583935,9.00055875437002,15.1166581046892,23.9317913228407
"Shiyan",2020-02-17,0.305979712554759,0.932764672370663,1.98145399988163,3.93539647981628,7.43279581298631,12.3663553099305,19.2826919584223
"Shiyan",2020-02-18,0.258310054246723,0.826558091848418,1.76673553157227,3.24936527046709,5.77519335428505,9.91826641050185,15.509633840372
